"X","T1_Spelling","T1_ID","T1_Seed","T2_Spelling","T2_ID","T2_Seed","Pred"
1532,"florida atlantic",1194,8,"stetson",1391,16,0.873559355735779
1533,"florida atlantic",1194,8,"howard",1224,16,0.895500779151917
1534,"florida atlantic",1194,8,"longwood",1255,16,0.863632798194885
1535,"florida atlantic",1194,8,"montana state",1286,16,0.871493637561798
1536,"florida atlantic",1194,8,"wagner",1447,16,0.890857875347137
1537,"utah state",1429,8,"mississippi state",1280,8,0.503206670284271
1538,"utah state",1429,8,"nebraska",1304,8,0.47641333937645
1539,"utah state",1429,8,"texas a&m",1401,9,0.485932618379593
1540,"utah state",1429,8,"northwestern",1321,9,0.531401753425598
1541,"utah state",1429,8,"michigan state",1277,9,0.511585712432861
1542,"utah state",1429,8,"tcu",1395,9,0.592604160308838
1543,"utah state",1429,8,"virginia",1438,10,0.547840118408203
1544,"utah state",1429,8,"colorado",1160,10,0.575835406780243
1545,"utah state",1429,8,"boise state",1129,10,0.499180525541306
1546,"utah state",1429,8,"drake",1179,10,0.602973580360413
1547,"utah state",1429,8,"nevada",1305,10,0.566425919532776
1548,"utah state",1429,8,"colorado state",1161,10,0.539978325366974
1549,"utah state",1429,8,"new mexico",1307,11,0.429768651723862
1550,"utah state",1429,8,"oregon",1332,11,0.58380138874054
1551,"utah state",1429,8,"north carolina state",1301,11,0.59844046831131
1552,"utah state",1429,8,"duquesne",1182,11,0.538647174835205
1553,"utah state",1429,8,"mcneese",1270,12,0.743209064006805
1554,"utah state",1429,8,"james madison",1241,12,0.700297772884369
1555,"utah state",1429,8,"uab",1412,12,0.546997249126434
1556,"utah state",1429,8,"grand canyon",1213,12,0.686277627944946
1557,"utah state",1429,8,"samford",1359,13,0.660577118396759
1558,"utah state",1429,8,"vermont",1436,13,0.754265487194061
1559,"utah state",1429,8,"yale",1463,13,0.479884624481201
1560,"utah state",1429,8,"charleston",1158,13,0.757783770561218
1561,"utah state",1429,8,"oakland",1324,14,0.551456391811371
1562,"utah state",1429,8,"akron",1103,14,0.683400094509125
1563,"utah state",1429,8,"morehead state",1287,14,0.758261859416962
1564,"utah state",1429,8,"colgate",1159,14,0.768404364585876
1565,"utah state",1429,8,"long beach state",1253,15,0.794936299324036
1566,"utah state",1429,8,"south dakota state",1355,15,0.81017392873764
1567,"utah state",1429,8,"saint peter's",1389,15,0.809565544128418
1568,"utah state",1429,8,"western kentucky",1443,15,0.818556368350983
1569,"utah state",1429,8,"grambling state",1212,16,0.801737904548645
1570,"utah state",1429,8,"stetson",1391,16,0.804533123970032
1571,"utah state",1429,8,"howard",1224,16,0.828565895557404
1572,"utah state",1429,8,"longwood",1255,16,0.792089581489563
1573,"utah state",1429,8,"montana state",1286,16,0.807951152324677
1574,"utah state",1429,8,"wagner",1447,16,0.820355117321014
1575,"mississippi state",1280,8,"nebraska",1304,8,0.471793442964554
1576,"mississippi state",1280,8,"texas a&m",1401,9,0.442698210477829
1577,"mississippi state",1280,8,"northwestern",1321,9,0.471658140420914
1578,"mississippi state",1280,8,"michigan state",1277,9,0.436858415603638
1579,"mississippi state",1280,8,"tcu",1395,9,0.550026476383209
1580,"mississippi state",1280,8,"virginia",1438,10,0.560571312904358
1581,"mississippi state",1280,8,"colorado",1160,10,0.557190537452698
1582,"mississippi state",1280,8,"boise state",1129,10,0.488626897335052
1583,"mississippi state",1280,8,"drake",1179,10,0.679375469684601
1584,"mississippi state",1280,8,"nevada",1305,10,0.611022531986237
1585,"mississippi state",1280,8,"colorado state",1161,10,0.533318817615509
1586,"mississippi state",1280,8,"new mexico",1307,11,0.387297451496124
1587,"mississippi state",1280,8,"oregon",1332,11,0.526557445526123
1588,"mississippi state",1280,8,"north carolina state",1301,11,0.640177667140961
1589,"mississippi state",1280,8,"duquesne",1182,11,0.503065049648285
1590,"mississippi state",1280,8,"mcneese",1270,12,0.664520859718323
1591,"mississippi state",1280,8,"james madison",1241,12,0.637693524360657
1592,"mississippi state",1280,8,"uab",1412,12,0.482603818178177
1593,"mississippi state",1280,8,"grand canyon",1213,12,0.668514728546143
1594,"mississippi state",1280,8,"samford",1359,13,0.669199705123901
1595,"mississippi state",1280,8,"vermont",1436,13,0.686549067497253
1596,"mississippi state",1280,8,"yale",1463,13,0.618363440036774
1597,"mississippi state",1280,8,"charleston",1158,13,0.71714448928833
1598,"mississippi state",1280,8,"oakland",1324,14,0.632112681865692
1599,"mississippi state",1280,8,"akron",1103,14,0.693300426006317
1600,"mississippi state",1280,8,"morehead state",1287,14,0.705993115901947
1601,"mississippi state",1280,8,"colgate",1159,14,0.746884882450104
1602,"mississippi state",1280,8,"long beach state",1253,15,0.695536494255066
1603,"mississippi state",1280,8,"south dakota state",1355,15,0.722762942314148
1604,"mississippi state",1280,8,"saint peter's",1389,15,0.72310209274292
1605,"mississippi state",1280,8,"western kentucky",1443,15,0.756773293018341
1606,"mississippi state",1280,8,"grambling state",1212,16,0.802612543106079
1607,"mississippi state",1280,8,"stetson",1391,16,0.784929037094116
1608,"mississippi state",1280,8,"howard",1224,16,0.80377846956253
1609,"mississippi state",1280,8,"longwood",1255,16,0.786236524581909
1610,"mississippi state",1280,8,"montana state",1286,16,0.787649869918823
1611,"mississippi state",1280,8,"wagner",1447,16,0.809531152248383
1612,"nebraska",1304,8,"texas a&m",1401,9,0.467272400856018
1613,"nebraska",1304,8,"northwestern",1321,9,0.381639957427979
1614,"nebraska",1304,8,"michigan state",1277,9,0.387261658906937
1615,"nebraska",1304,8,"tcu",1395,9,0.506458640098572
1616,"nebraska",1304,8,"virginia",1438,10,0.552150189876556
1617,"nebraska",1304,8,"colorado",1160,10,0.510102987289429
1618,"nebraska",1304,8,"boise state",1129,10,0.466333121061325
1619,"nebraska",1304,8,"drake",1179,10,0.521364450454712
1620,"nebraska",1304,8,"nevada",1305,10,0.509113550186157
1621,"nebraska",1304,8,"colorado state",1161,10,0.365545809268951
1622,"nebraska",1304,8,"new mexico",1307,11,0.239195302128792
1623,"nebraska",1304,8,"oregon",1332,11,0.536493420600891
1624,"nebraska",1304,8,"north carolina state",1301,11,0.517977118492126
1625,"nebraska",1304,8,"duquesne",1182,11,0.415599197149277
1626,"nebraska",1304,8,"mcneese",1270,12,0.731715798377991
1627,"nebraska",1304,8,"james madison",1241,12,0.628084361553192
1628,"nebraska",1304,8,"uab",1412,12,0.414827734231949
1629,"nebraska",1304,8,"grand canyon",1213,12,0.611677587032318
1630,"nebraska",1304,8,"samford",1359,13,0.442897409200668
1631,"nebraska",1304,8,"vermont",1436,13,0.699387550354004
1632,"nebraska",1304,8,"yale",1463,13,0.527862966060638
1633,"nebraska",1304,8,"charleston",1158,13,0.67143577337265
1634,"nebraska",1304,8,"oakland",1324,14,0.505551755428314
1635,"nebraska",1304,8,"akron",1103,14,0.656726121902466
1636,"nebraska",1304,8,"morehead state",1287,14,0.721578240394592
1637,"nebraska",1304,8,"colgate",1159,14,0.758850812911987
1638,"nebraska",1304,8,"long beach state",1253,15,0.733835101127625
1639,"nebraska",1304,8,"south dakota state",1355,15,0.724469006061554
1640,"nebraska",1304,8,"saint peter's",1389,15,0.716673731803894
1641,"nebraska",1304,8,"western kentucky",1443,15,0.775228917598724
1642,"nebraska",1304,8,"grambling state",1212,16,0.721699833869934
1643,"nebraska",1304,8,"stetson",1391,16,0.71646910905838
1644,"nebraska",1304,8,"howard",1224,16,0.74738597869873
1645,"nebraska",1304,8,"longwood",1255,16,0.750152230262756
1646,"nebraska",1304,8,"montana state",1286,16,0.741216957569122
1647,"nebraska",1304,8,"wagner",1447,16,0.750741541385651
1648,"texas a&m",1401,9,"northwestern",1321,9,0.487689137458801
1649,"texas a&m",1401,9,"michigan state",1277,9,0.382936656475067
1650,"texas a&m",1401,9,"tcu",1395,9,0.562094151973724
1651,"texas a&m",1401,9,"virginia",1438,10,0.516968846321106
1652,"texas a&m",1401,9,"colorado",1160,10,0.528706610202789
1653,"texas a&m",1401,9,"boise state",1129,10,0.53954690694809
1654,"texas a&m",1401,9,"drake",1179,10,0.529468297958374
1655,"texas a&m",1401,9,"nevada",1305,10,0.502337038516998
1656,"texas a&m",1401,9,"colorado state",1161,10,0.493486821651459
1657,"texas a&m",1401,9,"new mexico",1307,11,0.347767114639282
1658,"texas a&m",1401,9,"oregon",1332,11,0.572138130664825
1659,"texas a&m",1401,9,"north carolina state",1301,11,0.550648748874664
1660,"texas a&m",1401,9,"duquesne",1182,11,0.539686501026154
1661,"texas a&m",1401,9,"mcneese",1270,12,0.719605147838593
1662,"texas a&m",1401,9,"james madison",1241,12,0.647715151309967
1663,"texas a&m",1401,9,"uab",1412,12,0.562346994876862
1664,"texas a&m",1401,9,"grand canyon",1213,12,0.65603518486023
1665,"texas a&m",1401,9,"samford",1359,13,0.55405580997467
1666,"texas a&m",1401,9,"vermont",1436,13,0.692348837852478
1667,"texas a&m",1401,9,"yale",1463,13,0.542660176753998
1668,"texas a&m",1401,9,"charleston",1158,13,0.644518375396729
1669,"texas a&m",1401,9,"oakland",1324,14,0.512206077575684
1670,"texas a&m",1401,9,"akron",1103,14,0.632641434669495
1671,"texas a&m",1401,9,"morehead state",1287,14,0.674903154373169
1672,"texas a&m",1401,9,"colgate",1159,14,0.714430272579193
1673,"texas a&m",1401,9,"long beach state",1253,15,0.713099956512451
1674,"texas a&m",1401,9,"south dakota state",1355,15,0.696703970432281
1675,"texas a&m",1401,9,"saint peter's",1389,15,0.662829577922821
1676,"texas a&m",1401,9,"western kentucky",1443,15,0.755630135536194
1677,"texas a&m",1401,9,"grambling state",1212,16,0.800792515277863
1678,"texas a&m",1401,9,"stetson",1391,16,0.695938169956207
1679,"texas a&m",1401,9,"howard",1224,16,0.798516571521759
1680,"texas a&m",1401,9,"longwood",1255,16,0.704341232776642
1681,"texas a&m",1401,9,"montana state",1286,16,0.788133502006531
1682,"texas a&m",1401,9,"wagner",1447,16,0.778320372104645
1683,"northwestern",1321,9,"michigan state",1277,9,0.389890938997269
1684,"northwestern",1321,9,"tcu",1395,9,0.544736742973328
1685,"northwestern",1321,9,"virginia",1438,10,0.539010584354401
1686,"northwestern",1321,9,"colorado",1160,10,0.501173734664917
1687,"northwestern",1321,9,"boise state",1129,10,0.448510229587555
1688,"northwestern",1321,9,"drake",1179,10,0.516040325164795
1689,"northwestern",1321,9,"nevada",1305,10,0.486084669828415
1690,"northwestern",1321,9,"colorado state",1161,10,0.450004428625107
1691,"northwestern",1321,9,"new mexico",1307,11,0.328970015048981
1692,"northwestern",1321,9,"oregon",1332,11,0.492900997400284
1693,"northwestern",1321,9,"north carolina state",1301,11,0.561091303825378
1694,"northwestern",1321,9,"duquesne",1182,11,0.460825026035309
1695,"northwestern",1321,9,"mcneese",1270,12,0.701289534568787
1696,"northwestern",1321,9,"james madison",1241,12,0.572809636592865
1697,"northwestern",1321,9,"uab",1412,12,0.499240130186081
1698,"northwestern",1321,9,"grand canyon",1213,12,0.610789477825165
1699,"northwestern",1321,9,"samford",1359,13,0.53949499130249
1700,"northwestern",1321,9,"vermont",1436,13,0.743749380111694
1701,"northwestern",1321,9,"yale",1463,13,0.533425688743591
1702,"northwestern",1321,9,"charleston",1158,13,0.699126362800598
1703,"northwestern",1321,9,"oakland",1324,14,0.541313886642456
1704,"northwestern",1321,9,"akron",1103,14,0.686366617679596
1705,"northwestern",1321,9,"morehead state",1287,14,0.697808563709259
1706,"northwestern",1321,9,"colgate",1159,14,0.741074919700623
1707,"northwestern",1321,9,"long beach state",1253,15,0.690019428730011
1708,"northwestern",1321,9,"south dakota state",1355,15,0.713733434677124
1709,"northwestern",1321,9,"saint peter's",1389,15,0.738299787044525
1710,"northwestern",1321,9,"western kentucky",1443,15,0.7492356300354
1711,"northwestern",1321,9,"grambling state",1212,16,0.750059306621552
1712,"northwestern",1321,9,"stetson",1391,16,0.730839312076569
1713,"northwestern",1321,9,"howard",1224,16,0.724561274051666
1714,"northwestern",1321,9,"longwood",1255,16,0.755267143249512
1715,"northwestern",1321,9,"montana state",1286,16,0.75784832239151
1716,"northwestern",1321,9,"wagner",1447,16,0.767029583454132
1717,"michigan state",1277,9,"tcu",1395,9,0.738579154014587
1718,"michigan state",1277,9,"virginia",1438,10,0.720493614673615
1719,"michigan state",1277,9,"colorado",1160,10,0.652452170848846
1720,"michigan state",1277,9,"boise state",1129,10,0.51331353187561
1721,"michigan state",1277,9,"drake",1179,10,0.74137020111084
1722,"michigan state",1277,9,"nevada",1305,10,0.68440717458725
1723,"michigan state",1277,9,"colorado state",1161,10,0.543849110603333
1724,"michigan state",1277,9,"new mexico",1307,11,0.545895159244537
1725,"michigan state",1277,9,"oregon",1332,11,0.639926373958588
1726,"michigan state",1277,9,"north carolina state",1301,11,0.695082247257233
1727,"michigan state",1277,9,"duquesne",1182,11,0.536388337612152
1728,"michigan state",1277,9,"mcneese",1270,12,0.775723278522491
1729,"michigan state",1277,9,"james madison",1241,12,0.697923302650452
1730,"michigan state",1277,9,"uab",1412,12,0.653299629688263
1731,"michigan state",1277,9,"grand canyon",1213,12,0.747701644897461
1732,"michigan state",1277,9,"samford",1359,13,0.710124552249908
1733,"michigan state",1277,9,"vermont",1436,13,0.778346121311188
1734,"michigan state",1277,9,"yale",1463,13,0.699345469474792
1735,"michigan state",1277,9,"charleston",1158,13,0.761800587177277
1736,"michigan state",1277,9,"oakland",1324,14,0.692712604999542
1737,"michigan state",1277,9,"akron",1103,14,0.749216556549072
1738,"michigan state",1277,9,"morehead state",1287,14,0.782989799976349
1739,"michigan state",1277,9,"colgate",1159,14,0.796139001846313
1740,"michigan state",1277,9,"long beach state",1253,15,0.800118327140808
1741,"michigan state",1277,9,"south dakota state",1355,15,0.814523875713348
1742,"michigan state",1277,9,"saint peter's",1389,15,0.790310740470886
1743,"michigan state",1277,9,"western kentucky",1443,15,0.805906414985657
1744,"michigan state",1277,9,"grambling state",1212,16,0.810894191265106
1745,"michigan state",1277,9,"stetson",1391,16,0.796926438808441
1746,"michigan state",1277,9,"howard",1224,16,0.799685180187225
1747,"michigan state",1277,9,"longwood",1255,16,0.795069813728333
1748,"michigan state",1277,9,"montana state",1286,16,0.804241597652435
1749,"michigan state",1277,9,"wagner",1447,16,0.820500612258911
1750,"tcu",1395,9,"virginia",1438,10,0.551675379276276
1751,"tcu",1395,9,"colorado",1160,10,0.567677319049835
1752,"tcu",1395,9,"boise state",1129,10,0.500582993030548
1753,"tcu",1395,9,"drake",1179,10,0.576970756053925
1754,"tcu",1395,9,"nevada",1305,10,0.494606703519821
1755,"tcu",1395,9,"colorado state",1161,10,0.451318293809891
1756,"tcu",1395,9,"new mexico",1307,11,0.36359578371048
1757,"tcu",1395,9,"oregon",1332,11,0.552195310592651
1758,"tcu",1395,9,"north carolina state",1301,11,0.607865571975708
1759,"tcu",1395,9,"duquesne",1182,11,0.507544279098511
1760,"tcu",1395,9,"mcneese",1270,12,0.728235602378845
1761,"tcu",1395,9,"james madison",1241,12,0.692603945732117
1762,"tcu",1395,9,"uab",1412,12,0.539450883865356
1763,"tcu",1395,9,"grand canyon",1213,12,0.678571283817291
1764,"tcu",1395,9,"samford",1359,13,0.640339314937592
1765,"tcu",1395,9,"vermont",1436,13,0.670032858848572
1766,"tcu",1395,9,"yale",1463,13,0.578840374946594
1767,"tcu",1395,9,"charleston",1158,13,0.728164911270142
1768,"tcu",1395,9,"oakland",1324,14,0.556414365768433
1769,"tcu",1395,9,"akron",1103,14,0.630138516426086
1770,"tcu",1395,9,"morehead state",1287,14,0.733004033565521
1771,"tcu",1395,9,"colgate",1159,14,0.761445701122284
1772,"tcu",1395,9,"long beach state",1253,15,0.770142376422882
1773,"tcu",1395,9,"south dakota state",1355,15,0.73214989900589
1774,"tcu",1395,9,"saint peter's",1389,15,0.716411590576172
1775,"tcu",1395,9,"western kentucky",1443,15,0.790282249450684
1776,"tcu",1395,9,"grambling state",1212,16,0.807158291339874
1777,"tcu",1395,9,"stetson",1391,16,0.808059334754944
1778,"tcu",1395,9,"howard",1224,16,0.84444272518158
1779,"tcu",1395,9,"longwood",1255,16,0.765301406383514
1780,"tcu",1395,9,"montana state",1286,16,0.794152677059174
1781,"tcu",1395,9,"wagner",1447,16,0.832238912582397
1782,"virginia",1438,10,"colorado",1160,10,0.423164576292038
1783,"virginia",1438,10,"boise state",1129,10,0.395884096622467
1784,"virginia",1438,10,"drake",1179,10,0.417069524526596
1785,"virginia",1438,10,"nevada",1305,10,0.359591364860535
1786,"virginia",1438,10,"colorado state",1161,10,0.315607339143753
1787,"virginia",1438,10,"new mexico",1307,11,0.246078580617905
1788,"virginia",1438,10,"oregon",1332,11,0.489740073680878
1789,"virginia",1438,10,"north carolina state",1301,11,0.465450197458267
1790,"virginia",1438,10,"duquesne",1182,11,0.410763621330261
1791,"virginia",1438,10,"mcneese",1270,12,0.418070763349533
1792,"virginia",1438,10,"james madison",1241,12,0.432556867599487
1793,"virginia",1438,10,"uab",1412,12,0.418339043855667
1794,"virginia",1438,10,"grand canyon",1213,12,0.398847639560699
1795,"virginia",1438,10,"samford",1359,13,0.33390137553215
1796,"virginia",1438,10,"vermont",1436,13,0.548904776573181
1797,"virginia",1438,10,"yale",1463,13,0.433846414089203
1798,"virginia",1438,10,"charleston",1158,13,0.499497681856155
1799,"virginia",1438,10,"oakland",1324,14,0.498852640390396
1800,"virginia",1438,10,"akron",1103,14,0.497090220451355
1801,"virginia",1438,10,"morehead state",1287,14,0.466378539800644
1802,"virginia",1438,10,"colgate",1159,14,0.525650501251221
1803,"virginia",1438,10,"long beach state",1253,15,0.627340316772461
1804,"virginia",1438,10,"south dakota state",1355,15,0.574934542179108
1805,"virginia",1438,10,"saint peter's",1389,15,0.611450552940369
1806,"virginia",1438,10,"western kentucky",1443,15,0.559271693229675
1807,"virginia",1438,10,"grambling state",1212,16,0.746642529964447
1808,"virginia",1438,10,"stetson",1391,16,0.592835307121277
1809,"virginia",1438,10,"howard",1224,16,0.67359459400177
1810,"virginia",1438,10,"longwood",1255,16,0.649381160736084
1811,"virginia",1438,10,"montana state",1286,16,0.656692922115326
1812,"virginia",1438,10,"wagner",1447,16,0.687525749206543
1813,"colorado",1160,10,"boise state",1129,10,0.406522035598755
1814,"colorado",1160,10,"drake",1179,10,0.571056604385376
1815,"colorado",1160,10,"nevada",1305,10,0.501197278499603
1816,"colorado",1160,10,"colorado state",1161,10,0.415042191743851
1817,"colorado",1160,10,"new mexico",1307,11,0.35615861415863
1818,"colorado",1160,10,"oregon",1332,11,0.48711621761322
1819,"colorado",1160,10,"north carolina state",1301,11,0.495123624801636
1820,"colorado",1160,10,"duquesne",1182,11,0.415638118982315
1821,"colorado",1160,10,"mcneese",1270,12,0.627377331256866
1822,"colorado",1160,10,"james madison",1241,12,0.636482059955597
1823,"colorado",1160,10,"uab",1412,12,0.453835636377335
1824,"colorado",1160,10,"grand canyon",1213,12,0.636059939861298
1825,"colorado",1160,10,"samford",1359,13,0.606034100055695
1826,"colorado",1160,10,"vermont",1436,13,0.630382657051086
1827,"colorado",1160,10,"yale",1463,13,0.483022421598434
1828,"colorado",1160,10,"charleston",1158,13,0.696083724498749
1829,"colorado",1160,10,"oakland",1324,14,0.44637805223465
1830,"colorado",1160,10,"akron",1103,14,0.605635762214661
1831,"colorado",1160,10,"morehead state",1287,14,0.623645186424255
1832,"colorado",1160,10,"colgate",1159,14,0.719085693359375
1833,"colorado",1160,10,"long beach state",1253,15,0.691562235355377
1834,"colorado",1160,10,"south dakota state",1355,15,0.705456376075745
1835,"colorado",1160,10,"saint peter's",1389,15,0.631656110286713
1836,"colorado",1160,10,"western kentucky",1443,15,0.751470029354095
1837,"colorado",1160,10,"grambling state",1212,16,0.660449922084808
1838,"colorado",1160,10,"stetson",1391,16,0.67495334148407
1839,"colorado",1160,10,"howard",1224,16,0.700666844844818
1840,"colorado",1160,10,"longwood",1255,16,0.678063452243805
1841,"colorado",1160,10,"montana state",1286,16,0.679596960544586
1842,"colorado",1160,10,"wagner",1447,16,0.695262789726257
1843,"boise state",1129,10,"drake",1179,10,0.570790588855743
1844,"boise state",1129,10,"nevada",1305,10,0.577127814292908
1845,"boise state",1129,10,"colorado state",1161,10,0.473727762699127
1846,"boise state",1129,10,"new mexico",1307,11,0.395266264677048
1847,"boise state",1129,10,"oregon",1332,11,0.593850135803223
1848,"boise state",1129,10,"north carolina state",1301,11,0.693845868110657
1849,"boise state",1129,10,"duquesne",1182,11,0.522105634212494
1850,"boise state",1129,10,"mcneese",1270,12,0.654972434043884
1851,"boise state",1129,10,"james madison",1241,12,0.55523955821991
1852,"boise state",1129,10,"uab",1412,12,0.539642632007599
1853,"boise state",1129,10,"grand canyon",1213,12,0.603073716163635
1854,"boise state",1129,10,"samford",1359,13,0.544405043125153
1855,"boise state",1129,10,"vermont",1436,13,0.69849294424057
1856,"boise state",1129,10,"yale",1463,13,0.656503677368164
1857,"boise state",1129,10,"charleston",1158,13,0.646129906177521
1858,"boise state",1129,10,"oakland",1324,14,0.665181279182434
1859,"boise state",1129,10,"akron",1103,14,0.747019350528717
1860,"boise state",1129,10,"morehead state",1287,14,0.690430998802185
1861,"boise state",1129,10,"colgate",1159,14,0.692462742328644
1862,"boise state",1129,10,"long beach state",1253,15,0.721258282661438
1863,"boise state",1129,10,"south dakota state",1355,15,0.766070485115051
1864,"boise state",1129,10,"saint peter's",1389,15,0.729900538921356
1865,"boise state",1129,10,"western kentucky",1443,15,0.734174311161041
1866,"boise state",1129,10,"grambling state",1212,16,0.748065292835236
1867,"boise state",1129,10,"stetson",1391,16,0.719443619251251
1868,"boise state",1129,10,"howard",1224,16,0.726212799549103
1869,"boise state",1129,10,"longwood",1255,16,0.741557240486145
1870,"boise state",1129,10,"montana state",1286,16,0.74601411819458
1871,"boise state",1129,10,"wagner",1447,16,0.750123739242554
1872,"drake",1179,10,"nevada",1305,10,0.451087355613708
1873,"drake",1179,10,"colorado state",1161,10,0.374507933855057
1874,"drake",1179,10,"new mexico",1307,11,0.38223135471344
1875,"drake",1179,10,"oregon",1332,11,0.454404503107071
1876,"drake",1179,10,"north carolina state",1301,11,0.549009203910828
1877,"drake",1179,10,"duquesne",1182,11,0.528718590736389
1878,"drake",1179,10,"mcneese",1270,12,0.751504302024841
1879,"drake",1179,10,"james madison",1241,12,0.669050455093384
1880,"drake",1179,10,"uab",1412,12,0.513014554977417
1881,"drake",1179,10,"grand canyon",1213,12,0.63684731721878
1882,"drake",1179,10,"samford",1359,13,0.532707333564758
1883,"drake",1179,10,"vermont",1436,13,0.659318208694458
1884,"drake",1179,10,"yale",1463,13,0.427193433046341
1885,"drake",1179,10,"charleston",1158,13,0.662797927856445
1886,"drake",1179,10,"oakland",1324,14,0.479740172624588
1887,"drake",1179,10,"akron",1103,14,0.551104843616486
1888,"drake",1179,10,"morehead state",1287,14,0.749632775783539
1889,"drake",1179,10,"colgate",1159,14,0.653722941875458
1890,"drake",1179,10,"long beach state",1253,15,0.743510484695435
1891,"drake",1179,10,"south dakota state",1355,15,0.686367630958557
1892,"drake",1179,10,"saint peter's",1389,15,0.719750225543976
1893,"drake",1179,10,"western kentucky",1443,15,0.774497985839844
1894,"drake",1179,10,"grambling state",1212,16,0.693491995334625
1895,"drake",1179,10,"stetson",1391,16,0.72914332151413
1896,"drake",1179,10,"howard",1224,16,0.74240106344223
1897,"drake",1179,10,"longwood",1255,16,0.716198205947876
1898,"drake",1179,10,"montana state",1286,16,0.687949895858765
1899,"drake",1179,10,"wagner",1447,16,0.773584485054016
1900,"nevada",1305,10,"colorado state",1161,10,0.49209189414978
1901,"nevada",1305,10,"new mexico",1307,11,0.399743884801865
1902,"nevada",1305,10,"oregon",1332,11,0.505757451057434
1903,"nevada",1305,10,"north carolina state",1301,11,0.564633250236511
1904,"nevada",1305,10,"duquesne",1182,11,0.47403147816658
1905,"nevada",1305,10,"mcneese",1270,12,0.75095146894455
1906,"nevada",1305,10,"james madison",1241,12,0.67000162601471
1907,"nevada",1305,10,"uab",1412,12,0.47366327047348
1908,"nevada",1305,10,"grand canyon",1213,12,0.692774593830109
1909,"nevada",1305,10,"samford",1359,13,0.600716471672058
1910,"nevada",1305,10,"vermont",1436,13,0.746972858905792
1911,"nevada",1305,10,"yale",1463,13,0.4918073117733
1912,"nevada",1305,10,"charleston",1158,13,0.719174921512604
1913,"nevada",1305,10,"oakland",1324,14,0.465651333332062
1914,"nevada",1305,10,"akron",1103,14,0.645239591598511
1915,"nevada",1305,10,"morehead state",1287,14,0.778937816619873
1916,"nevada",1305,10,"colgate",1159,14,0.742853999137878
1917,"nevada",1305,10,"long beach state",1253,15,0.766798257827759
1918,"nevada",1305,10,"south dakota state",1355,15,0.741373538970947
1919,"nevada",1305,10,"saint peter's",1389,15,0.761057019233704
1920,"nevada",1305,10,"western kentucky",1443,15,0.804320871829987
1921,"nevada",1305,10,"grambling state",1212,16,0.759655773639679
1922,"nevada",1305,10,"stetson",1391,16,0.778097093105316
1923,"nevada",1305,10,"howard",1224,16,0.77623575925827
1924,"nevada",1305,10,"longwood",1255,16,0.777155935764313
1925,"nevada",1305,10,"montana state",1286,16,0.755041599273682
1926,"nevada",1305,10,"wagner",1447,16,0.797105669975281
1927,"colorado state",1161,10,"new mexico",1307,11,0.343036621809006
1928,"colorado state",1161,10,"oregon",1332,11,0.540594220161438
1929,"colorado state",1161,10,"north carolina state",1301,11,0.70551210641861
1930,"colorado state",1161,10,"duquesne",1182,11,0.481712460517883
1931,"colorado state",1161,10,"mcneese",1270,12,0.77615624666214
1932,"colorado state",1161,10,"james madison",1241,12,0.6681689620018
1933,"colorado state",1161,10,"uab",1412,12,0.510740756988525
1934,"colorado state",1161,10,"grand canyon",1213,12,0.722845792770386
1935,"colorado state",1161,10,"samford",1359,13,0.651606619358063
1936,"colorado state",1161,10,"vermont",1436,13,0.799619257450104
1937,"colorado state",1161,10,"yale",1463,13,0.640548408031464
1938,"colorado state",1161,10,"charleston",1158,13,0.770174860954285
1939,"colorado state",1161,10,"oakland",1324,14,0.690895557403564
1940,"colorado state",1161,10,"akron",1103,14,0.764732658863068
1941,"colorado state",1161,10,"morehead state",1287,14,0.77742874622345
1942,"colorado state",1161,10,"colgate",1159,14,0.805166602134705
1943,"colorado state",1161,10,"long beach state",1253,15,0.781854808330536
1944,"colorado state",1161,10,"south dakota state",1355,15,0.777420222759247
1945,"colorado state",1161,10,"saint peter's",1389,15,0.737150192260742
1946,"colorado state",1161,10,"western kentucky",1443,15,0.837828099727631
1947,"colorado state",1161,10,"grambling state",1212,16,0.780271708965302
1948,"colorado state",1161,10,"stetson",1391,16,0.759457051753998
1949,"colorado state",1161,10,"howard",1224,16,0.748400926589966
1950,"colorado state",1161,10,"longwood",1255,16,0.771438181400299
1951,"colorado state",1161,10,"montana state",1286,16,0.782776713371277
1952,"colorado state",1161,10,"wagner",1447,16,0.778250396251678
1953,"new mexico",1307,11,"oregon",1332,11,0.60579776763916
1954,"new mexico",1307,11,"north carolina state",1301,11,0.787216544151306
1955,"new mexico",1307,11,"duquesne",1182,11,0.791380405426025
1956,"new mexico",1307,11,"mcneese",1270,12,0.827680826187134
1957,"new mexico",1307,11,"james madison",1241,12,0.754101157188416
1958,"new mexico",1307,11,"uab",1412,12,0.75026124715805
1959,"new mexico",1307,11,"grand canyon",1213,12,0.740236103534698
1960,"new mexico",1307,11,"samford",1359,13,0.677673101425171
1961,"new mexico",1307,11,"vermont",1436,13,0.770480811595917
1962,"new mexico",1307,11,"yale",1463,13,0.5360307097435
1963,"new mexico",1307,11,"charleston",1158,13,0.773200631141663
1964,"new mexico",1307,11,"oakland",1324,14,0.570836842060089
1965,"new mexico",1307,11,"akron",1103,14,0.692341685295105
1966,"new mexico",1307,11,"morehead state",1287,14,0.814325034618378
